symbol,composite_score,alpha_factors_score,ml_features_score,technical_score,sentiment_score,ml_predictor_score,confidence,num_factors,weight,last_price,target_qty,current_qty,delta,side,order_status,order_id,reason
ALL,0.2538803130725126,0.32413479077340307,0.0,0.0,0.04311687996984097,0.0,0.3333333333333333,90,0.0,210.99,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALLO,0.2315972231230005,0.19715600130265448,0.0,0.0,0.3349208885840385,0.0,0.3333333333333333,90,0.0,1.305,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALLR,-0.04679392087245924,0.10366624757987286,0.0,0.0,-0.49817442622945546,0.0,0.3333333333333333,90,0.0,1.14,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALLY,-4.0203814491296404e-05,0.1001447641905636,0.0,0.0,-0.3005951078296559,0.0,0.3333333333333333,90,0.0,37.8,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALMS,0.5008764416528481,0.42956597376211586,0.0,0.0,0.7148078453250446,0.0,0.3333333333333333,90,0.0,6.18,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALNT,0.1299430167090081,0.2517181749363537,0.0,0.0,-0.2353824579730286,0.0,0.3333333333333333,90,0.0,50.8,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALNY,0.23306256745764842,0.2541004381739718,0.0,0.0,0.16994895530867826,0.0,0.3333333333333333,90,0.0,468.3,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALRM,0.03739722232970179,0.09672349097993459,0.0,0.0,-0.14058158362099657,0.0,0.3333333333333333,90,0.0,48.75,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALRS,0.03072300987285189,0.08178609670598758,0.0,0.0,-0.12246625062655515,0.0,0.3333333333333333,90,0.0,21.0,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALSN,0.06574347132814562,0.12926386771191659,0.0,0.0,-0.12481771782316724,0.0,0.3333333333333333,90,0.0,80.03,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALT,0.3991923778314543,0.3807072098094488,0.0,0.0,0.4546478818974708,0.0,0.3333333333333333,90,0.0,4.645,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALTG,-0.08591501158525487,0.0737194809666253,0.0,0.0,-0.5648184892408953,0.0,0.3333333333333333,90,0.0,4.395,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALTI,0.2131236606022862,0.2821199166839495,0.0,0.0,0.0061348923572965165,0.0,0.3333333333333333,90,0.0,4.08,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALTO,0.4032894898537795,0.4649330443581298,0.0,0.0,0.21835882634072845,0.0,0.3333333333333333,89,0.0,2.0,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALTS,-0.07021553875842114,0.09451324657658143,0.0,0.0,-0.5644018947634287,0.0,0.3333333333333333,90,0.0,1.91,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALX,0.072664179591559,0.1582017447872885,0.0,0.0,-0.18394851599562947,0.0,0.3333333333333333,88,0.0,213.445,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALXO,0.3502190153132015,0.1884441087250253,0.0,0.0,0.8355437350777298,0.0,0.3333333333333333,90,0.0,1.595,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ALZN,0.04640938294935065,0.10656024189636723,0.0,0.0,-0.13404319389169908,0.0,0.3333333333333333,88,0.0,2.345,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AM,0.12523916465876364,0.16279816847625025,0.0,0.0,0.012562153206303802,0.0,0.3333333333333333,90,0.0,17.955,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMAL,0.06993374173435829,0.14334053729467694,0.0,0.0,-0.15028664494659766,0.0,0.3333333333333333,90,0.0,27.055,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMAT,0.16364455443900913,0.25516212693926027,0.0,0.0,-0.11090816306174424,0.0,0.3333333333333333,90,0.0,225.63,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMBA,0.04915791633901193,0.25297553228428604,0.0,0.0,-0.5622949314968103,0.0,0.3333333333333333,90,0.0,83.41,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMBC,0.13902905840542004,0.30727233068229515,0.0,0.0,-0.3657007584252053,0.0,0.3333333333333333,90,0.0,9.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMC,-0.03612909580107424,0.11808450293144479,0.0,0.0,-0.49876989199863125,0.0,0.3333333333333333,90,0.0,2.195,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMCX,0.1903683922040159,0.2871877877190714,0.0,0.0,-0.10008979434115053,0.0,0.3333333333333333,90,0.0,8.05,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMD,0.06995535827258643,0.24968235232708108,0.0,0.0,-0.4692256238908975,0.0,0.3333333333333333,90,0.0,232.54,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AME,0.17136930893819552,0.27787007769337074,0.0,0.0,-0.14813299732733007,0.0,0.3333333333333333,90,0.0,191.13,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMG,0.19101452961811954,0.33549244895073754,0.0,0.0,-0.24241922837973448,0.0,0.3333333333333333,90,0.0,250.85,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMGN,0.34228471441295494,0.4169649334324343,0.0,0.0,0.118244057354517,0.0,0.3333333333333333,90,0.0,344.27,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMH,0.06407553791611911,0.1098620999659578,0.0,0.0,-0.07328414823339698,0.0,0.3333333333333333,90,0.0,31.875,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMIX,0.2871166201363858,0.2705410536374451,0.0,0.0,0.33684331963320774,0.0,0.3333333333333333,89,0.0,0.9128,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMKR,0.10355953116998749,0.29238440522654185,0.0,0.0,-0.46291509099967554,0.0,0.3333333333333333,90,0.0,31.025,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMLX,0.31170565712432835,0.2254331353238583,0.0,0.0,0.5705232225257385,0.0,0.3333333333333333,90,0.0,13.94,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMN,0.03219495289659901,0.09230434447212968,0.0,0.0,-0.148133221829993,0.0,0.3333333333333333,90,0.0,16.09,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMOD,-0.10587445405088296,0.06959139074971593,0.0,0.0,-0.6322719884526795,0.0,0.3333333333333333,88,0.0,0.885,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMP,0.004184119672175788,0.09634243497650224,0.0,0.0,-0.27229082624080353,0.0,0.3333333333333333,90,0.0,444.205,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMPG,0.31126640305089986,0.18370894164607854,0.0,0.0,0.6939387872653638,0.0,0.3333333333333333,90,0.015849524514264572,3.08,510,0,510,buy,pending_new,66d5cbc7-d56d-4c21-b4e5-a3b53220102e,"Composite=0.311, Alpha=0.184, ML=0.000, Tech=0.000, Sentiment=0.694, MLPred=0.000, Weight=0.016, Confidence=0.33, Factors=90"
AMPH,0.1581484226406439,0.3013627061978045,0.0,0.0,-0.27149442803083784,0.0,0.3333333333333333,90,0.0,26.28,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMPL,0.041374046634250254,0.21553147879919676,0.0,0.0,-0.4810982498605892,0.0,0.3333333333333333,90,0.0,9.9,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMPY,0.23230260745950973,0.38072126378236626,0.0,0.0,-0.2129533615090598,0.0,0.3333333333333333,90,0.0,5.53,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMR,0.10551568777724225,0.21549321825238485,0.0,0.0,-0.22441690364818542,0.0,0.3333333333333333,90,0.0,162.19,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMRC,0.012060390900777722,0.12395808562504172,0.0,0.0,-0.3236326932720142,0.0,0.3333333333333333,90,0.0,31.54,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMRK,0.05092815056050721,0.12163457651640451,0.0,0.0,-0.16119112730718466,0.0,0.3333333333333333,90,0.0,25.435,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMRX,0.23870832005931888,0.3559001459525906,0.0,0.0,-0.1128671576204963,0.0,0.3333333333333333,90,0.0,11.64,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMSC,-0.04202576951436276,0.09060451565117372,0.0,0.0,-0.4399166250109721,0.0,0.3333333333333333,90,0.0,31.84,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMSF,0.09052830733242645,0.1166553701997135,0.0,0.0,0.012147118730565279,0.0,0.3333333333333333,90,0.0,41.26,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMT,0.10493520297549978,0.15004564766497655,0.0,0.0,-0.03039613109293051,0.0,0.3333333333333333,90,0.0,182.24,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMTB,0.02707239895307619,0.12120803140287294,0.0,0.0,-0.255334498396314,0.0,0.3333333333333333,90,0.0,17.06,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMTM,0.042043180188204826,0.13291146959594555,0.0,0.0,-0.23056168803501728,0.0,0.3333333333333333,90,0.0,21.92,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMTX,-0.05726735819395216,0.1233446886677077,0.0,0.0,-0.5991034987789317,0.0,0.3333333333333333,90,0.0,1.775,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMWD,-0.08649987304290653,0.028706067807368743,0.0,0.0,-0.4321176955937323,0.0,0.3333333333333333,90,0.0,48.76,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMWL,0.00981633402187722,0.07339291036628579,0.0,0.0,-0.18091339501134845,0.0,0.3333333333333333,90,0.0,3.95,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AMZN,0.15190054285894858,0.3228985191770272,0.0,0.0,-0.3610933860952873,0.0,0.3333333333333333,90,0.0,225.75,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AN,0.185377382500098,0.21749514055378785,0.0,0.0,0.08902410833902845,0.0,0.3333333333333333,90,0.0,197.56,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANAB,0.43341947173259004,0.39668251381765246,0.0,0.0,0.5436303454774027,0.0,0.3333333333333333,90,0.0,37.055,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANDE,0.23367073996062646,0.3118951217602063,0.0,0.0,-0.0010024054381130305,0.0,0.3333333333333333,90,0.0,49.87,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANET,-0.01980626598991767,0.09517783362652107,0.0,0.0,-0.36475856483923386,0.0,0.3333333333333333,90,0.0,124.63,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANF,0.062259544694737635,0.10427931723604945,0.0,0.0,-0.0637997729291978,0.0,0.3333333333333333,90,0.0,70.31,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANGI,-0.012475797106802413,0.0663549174678323,0.0,0.0,-0.2489679408307065,0.0,0.3333333333333333,90,0.0,10.73,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANGO,0.10436656080694343,0.23503029668174616,0.0,0.0,-0.28762464681746475,0.0,0.3333333333333333,90,0.0,11.92,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANIK,0.06876251182021717,0.16172231829664832,0.0,0.0,-0.21011690760907625,0.0,0.3333333333333333,90,0.0,9.65,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANIP,0.0031457386726744673,0.1044266515119739,0.0,0.0,-0.3006969998452238,0.0,0.3333333333333333,90,0.0,82.07,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANIX,0.10448310408408973,0.25187148756691063,0.0,0.0,-0.3376820463643729,0.0,0.3333333333333333,89,0.0,4.1,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANNX,0.3476808343867472,0.2929239020512008,0.0,0.0,0.5119516313933863,0.0,0.3333333333333333,90,0.0,3.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANTX,0.04900349053940937,0.1847904535028076,0.0,0.0,-0.3583573983507853,0.0,0.3333333333333333,89,0.0,1.11,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ANVS,0.6325200869676099,0.5132125431392556,0.0,0.0,0.9904427184526727,0.0,0.3333333333333333,90,0.0,3.735,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AORT,0.186182090861391,0.3264086892901601,0.0,0.0,-0.23449770442491627,0.0,0.3333333333333333,90,0.0,45.43,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AOS,0.007948630656842872,0.07841368951644632,0.0,0.0,-0.20344654592196745,0.0,0.3333333333333333,90,0.0,63.66,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AOSL,0.01172587714955742,0.112337177479171,0.0,0.0,-0.2901080238392833,0.0,0.3333333333333333,90,0.0,17.865,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AOUT,0.03053700103064647,0.08916914601038349,0.0,0.0,-0.1453594339085646,0.0,0.3333333333333333,90,0.0,6.465,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AP,0.5235224415034966,0.37633220074030393,0.0,0.0,0.9650931637930742,0.0,0.3333333333333333,89,0.0,2.75,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APA,0.33173709703689036,0.3722182845784599,0.0,0.0,0.21029353441218168,0.0,0.3333333333333333,90,0.0,24.91,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APAM,0.01966927196830973,0.13053310945486382,0.0,0.0,-0.3129222404913525,0.0,0.3333333333333333,90,0.0,41.45,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APD,0.12704190113551325,0.2185389180933176,0.0,0.0,-0.14744914973789974,0.0,0.3333333333333333,90,0.0,253.79,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APEI,0.13076626808497446,0.22449122783034123,0.0,0.0,-0.15040861115112578,0.0,0.3333333333333333,90,0.0,33.91,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APG,0.23305345093041432,0.35521673713203483,0.0,0.0,-0.1334364076744472,0.0,0.3333333333333333,90,0.0,37.335,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APGE,0.3452839202107865,0.4251229663532609,0.0,0.0,0.10576678178336334,0.0,0.3333333333333333,90,0.0,64.45,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APH,0.14976178284310906,0.3070568346023737,0.0,0.0,-0.3221233724346848,0.0,0.3333333333333333,90,0.0,132.43,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APLD,0.010618787453115177,0.18611573350812066,0.0,0.0,-0.5158720507119012,0.0,0.3333333333333333,90,0.0,23.4,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APLE,0.10192076091265789,0.1669303959411158,0.0,0.0,-0.0931081441727158,0.0,0.3333333333333333,90,0.0,11.56,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APLM,0.4538613092266167,0.3088766452304089,0.0,0.0,0.88881530121524,0.0,0.3333333333333333,87,0.00034998950031499054,20.84,1,0,1,buy,pending_new,b4671f7e-9914-4cd9-8af1-413d546e7eea,"Composite=0.454, Alpha=0.309, ML=0.000, Tech=0.000, Sentiment=0.889, MLPred=0.000, Weight=0.000, Confidence=0.33, Factors=87"
APLS,0.08775661969941151,0.11742497253324209,0.0,0.0,-0.0012484388020802537,0.0,0.3333333333333333,90,0.0,20.02,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APLT,-0.16720324826658903,0.10965771476030517,0.0,0.0,-0.9977861373472715,0.0,0.3333333333333333,90,0.0,0.2932,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APO,0.038413023360642305,0.15230119773686226,0.0,0.0,-0.3032514997680175,0.0,0.3333333333333333,90,0.0,125.22,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APOG,0.049958351616387335,0.07965551471552385,0.0,0.0,-0.03913313768102218,0.0,0.3333333333333333,90,0.0,34.21,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APP,-0.02996557179379449,0.09287978825402886,0.0,0.0,-0.3985016519372645,0.0,0.3333333333333333,90,0.0,535.605,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APPF,-0.017004366899056673,0.1528695953726671,0.0,0.0,-0.5266262537142279,0.0,0.3333333333333333,90,0.0,221.23,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APPN,0.26829597195075866,0.46297147258608423,0.0,0.0,-0.3157305299552181,0.0,0.3333333333333333,90,0.0,42.6,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APPS,-0.023895788023838602,0.1870247508199862,0.0,0.0,-0.656657404555313,0.0,0.3333333333333333,90,0.0,4.765,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APRE,-0.013630746502723107,0.08272891444040537,0.0,0.0,-0.3027097293321085,0.0,0.3333333333333333,89,0.0,1.2,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APVO,-0.044356554615128115,0.10148299457917251,0.0,0.0,-0.48187520219802993,0.0,0.3333333333333333,90,0.0,1.32,0,0,0,hold,hold,,"No delta (current=0, target=0)"
APYX,0.20023585859705084,0.4744511186291733,0.0,0.0,-0.6224099214993163,0.0,0.3333333333333333,89,0.0,3.75,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AQMS,0.16600823383218102,0.2654563567528321,0.0,0.0,-0.13233613492977211,0.0,0.3333333333333333,89,0.0,7.495,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AQST,0.22519703118608217,0.19893533347677886,0.0,0.0,0.30398212431399213,0.0,0.3333333333333333,90,0.0,5.925,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AR,0.2304170320749225,0.3052872785294305,0.0,0.0,0.005806292711398487,0.0,0.3333333333333333,90,0.0,34.485,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARAY,-0.09620079428797557,0.1008705487558595,0.0,0.0,-0.6874148234194807,0.0,0.3333333333333333,90,0.0,0.9852,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARCB,0.012150948782018384,0.05635063095684053,0.0,0.0,-0.12044809774244802,0.0,0.3333333333333333,90,0.0,63.69,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARCC,0.01781783933630608,0.10042187784213732,0.0,0.0,-0.22999427618118765,0.0,0.3333333333333333,90,0.0,19.435,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARCT,-0.15338625406006803,0.02199150627421781,0.0,0.0,-0.6795195350629254,0.0,0.3333333333333333,90,0.0,6.8,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARDC,0.12378607755714267,0.18830773267498313,0.0,0.0,-0.06977888779637861,0.0,0.3333333333333333,90,0.0,13.755,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARDX,0.18268098711497202,0.3074081692810594,0.0,0.0,-0.19150055938329008,0.0,0.3333333333333333,90,0.0,5.825,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARE,-0.00927963526468799,0.07709544844950636,0.0,0.0,-0.268404886407271,0.0,0.3333333333333333,90,0.0,50.83,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AREB,0.05513398341318316,0.15173672483892262,0.0,0.0,-0.23467424086403516,0.0,0.3333333333333333,89,0.0,1.095,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AREC,0.1848341092918086,0.3002449736644518,0.0,0.0,-0.161398483826121,0.0,0.3333333333333333,90,0.0,3.565,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARES,-0.017872161500864864,0.08551532442020124,0.0,0.0,-0.32803461926406313,0.0,0.3333333333333333,90,0.0,143.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARHS,0.014035966829008333,0.09013234817054683,0.0,0.0,-0.2142531771956071,0.0,0.3333333333333333,90,0.0,8.9,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARI,0.04744147214992018,0.09013284560678139,0.0,0.0,-0.08063264822066345,0.0,0.3333333333333333,90,0.0,9.74,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARKO,0.007695275292904876,0.08208158958167525,0.0,0.0,-0.2154636675734062,0.0,0.3333333333333333,90,0.0,4.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARLO,-0.07413744178319066,0.0992844116951189,0.0,0.0,-0.5944030022181193,0.0,0.3333333333333333,90,0.0,13.43,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARLP,0.07767418415388573,0.17660595401078208,0.0,0.0,-0.2191211254168033,0.0,0.3333333333333333,90,0.0,23.915,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARMK,0.06256201015914344,0.15583622251697102,0.0,0.0,-0.21726062691433926,0.0,0.3333333333333333,90,0.0,36.8,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARMP,0.45709608102687616,0.5115371313587966,0.0,0.0,0.2937729300311147,0.0,0.3333333333333333,88,0.016729498115056547,7.095,233,0,233,buy,pending_new,24c1687b-7611-4974-9b30-5e848f93ab4e,"Composite=0.457, Alpha=0.512, ML=0.000, Tech=0.000, Sentiment=0.294, MLPred=0.000, Weight=0.017, Confidence=0.33, Factors=88"
AROC,0.02842348205220745,0.09285485865770408,0.0,0.0,-0.16487064776428245,0.0,0.3333333333333333,90,0.0,23.24,0,0,0,hold,hold,,"No delta (current=0, target=0)"
AROW,0.20075907718228483,0.3533213930905998,0.0,0.0,-0.25692787054266014,0.0,0.3333333333333333,89,0.0,29.2,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARQ,-0.011259909352176066,0.07688572193945134,0.0,0.0,-0.27569680322705825,0.0,0.3333333333333333,90,0.0,3.5,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARQT,0.5396153464099346,0.4807557838769265,0.0,0.0,0.7161940340089584,0.0,0.3333333333333333,90,0.0,27.67,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARR,0.13839192643268314,0.21218705095924872,0.0,0.0,-0.08299344714701358,0.0,0.3333333333333333,90,0.0,16.55,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARRY,-0.026098187796731596,0.13789818668712975,0.0,0.0,-0.5180873112483155,0.0,0.3333333333333333,90,0.0,7.445,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARTL,0.08274815915022192,0.11943608138385738,0.0,0.0,-0.027315607550684462,0.0,0.3333333333333333,89,0.0,1.82,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARTV,0.06526741313813395,0.2095354656379564,0.0,0.0,-0.3675367443613334,0.0,0.3333333333333333,89,0.0,3.71,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARTW,-0.0403295095592399,0.11502112103448722,0.0,0.0,-0.5063814013404212,0.0,0.3333333333333333,89,0.0,2.15,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARVN,0.6093602398589116,0.5150746488793163,0.0,0.0,0.8922170127976976,0.0,0.3333333333333333,90,0.0,13.38,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARW,-0.0020107931725136742,0.0688052094877256,0.0,0.0,-0.21445880115323146,0.0,0.3333333333333333,90,0.0,106.47,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ARWR,0.32254634568243873,0.39961012993962647,0.0,0.0,0.09135499291087544,0.0,0.3333333333333333,90,0.0,42.24,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASA,0.14708034152017574,0.2968793191355366,0.0,0.0,-0.3023165913259068,0.0,0.3333333333333333,89,0.0,47.395,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASAN,0.005611748438067194,0.10418407099170582,0.0,0.0,-0.29010521922284865,0.0,0.3333333333333333,90,0.0,12.12,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASB,0.005465060622157404,0.07826473694022894,0.0,0.0,-0.21293396833205716,0.0,0.3333333333333333,90,0.0,24.445,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASBA,0.07138936519040552,0.14104899719418953,0.0,0.0,-0.13758953082094647,0.0,0.3333333333333333,87,0.0,24.05,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASG,0.07733998893190361,0.19104037440477248,0.0,0.0,-0.2637611674867029,0.0,0.3333333333333333,90,0.0,5.165,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASGN,-0.04996978523125471,0.06781930455753464,0.0,0.0,-0.4033370545976227,0.0,0.3333333333333333,90,0.0,41.54,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASH,0.16946910576485058,0.2267906419881842,0.0,0.0,-0.002495502905150253,0.0,0.3333333333333333,90,0.0,50.065,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASIX,-0.06809158000157714,0.08141184974702949,0.0,0.0,-0.5166018692473969,0.0,0.3333333333333333,90,0.0,14.33,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASLE,0.0966121369193251,0.09829534017720623,0.0,0.0,0.0915625271456817,0.0,0.3333333333333333,90,0.0,6.1,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASMB,0.3018209004010539,0.39292253711948555,0.0,0.0,0.028515990245758953,0.0,0.3333333333333333,90,0.034238972830815076,36.14,93,0,93,buy,pending_new,386abb7f-40c6-44f3-b520-cd3f815fe5fc,"Composite=0.302, Alpha=0.393, ML=0.000, Tech=0.000, Sentiment=0.029, MLPred=0.000, Weight=0.034, Confidence=0.33, Factors=90"
ASO,0.02115550160079156,0.10266289475747316,0.0,0.0,-0.2233666778692532,0.0,0.3333333333333333,90,0.0,42.855,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASPI,3.442378374145239e-05,0.1493169880722389,0.0,0.0,-0.4478132690817508,0.0,0.3333333333333333,90,0.0,8.015,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASPN,-0.05788916901747427,0.04537366334583504,0.0,0.0,-0.36767766610740216,0.0,0.3333333333333333,90,0.0,3.17,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASRT,0.02255834644763047,0.2365461046834215,0.0,0.0,-0.6194049282597425,0.0,0.3333333333333333,89,0.0,0.7453,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASST,-0.021409313186199517,0.16456977344433213,0.0,0.0,-0.5793465730777944,0.0,0.3333333333333333,90,0.0,1.115,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASTE,-0.030555433275628038,0.04884663460312366,0.0,0.0,-0.2687616369118831,0.0,0.3333333333333333,90,0.0,42.01,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASTH,-0.013621884787043433,0.113906782012082,0.0,0.0,-0.3962078851844197,0.0,0.3333333333333333,90,0.0,21.585,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASTI,0.015479471221901598,0.08909618694819636,0.0,0.0,-0.2053706759569827,0.0,0.3333333333333333,89,0.0,1.61,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASTS,0.014625912470272786,0.15020119847503213,0.0,0.0,-0.3920999455440052,0.0,0.3333333333333333,90,0.0,59.22,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASUR,0.014293783351178676,0.10545629615003717,0.0,0.0,-0.25919375504539677,0.0,0.3333333333333333,90,0.0,7.765,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ASYS,0.019046012280925912,0.12153215498618365,0.0,0.0,-0.2884124158348473,0.0,0.3333333333333333,90,0.0,7.13,0,0,0,hold,hold,,"No delta (current=0, target=0)"
ATEC,0.28405786224095747,0.4262553592618496,0.0,0.0,-0.14253462882171883,0.0,0.3333333333333333,90,0.06568802935911923,20.135,323,0,323,buy,pending_new,d73ee55f-b8f9-438a-a716-15e6d19f87e8,"Composite=0.284, Alpha=0.426, ML=0.000, Tech=0.000, Sentiment=-0.143, MLPred=0.000, Weight=0.066, Confidence=0.33, Factors=90"
