symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed
BEAM,0.11567833236952442,0.0,0.0,0.0,-0.15460339140478913,0.0,0.04810790142594603,0.2857142857142857,90
BEN,0.1371729159874944,0.0,0.0,0.0,-0.18630820385627658,0.0,0.05630263602655164,0.2857142857142857,90
BFC,0.018559726654290423,0.0,0.0,0.0,-0.2039572777645388,0.0,-0.0370695244504169,0.2857142857142857,88
BILL,0.16897404095746288,0.0,0.0,0.0,-0.15736402854298392,0.0,0.08738952358235118,0.2857142857142857,90
BIT,0.11584185016665999,0.0,0.0,0.0,-0.08696701131454132,0.0,0.06513963479635966,0.2857142857142857,90
BJRI,0.34309901580993224,0.0,0.0,0.0,-0.31418443090073706,0.0,0.17877815413226492,0.2857142857142857,90
BLFY,0.10942596985148834,0.0,0.0,0.0,-0.2537929647914088,0.0,0.018621236190764046,0.2857142857142857,89
BLNK,0.11101817130121726,0.0,0.0,0.0,-0.29978044325783804,0.0,0.008318517661453419,0.2857142857142857,90
BNTC,0.1652084057838786,0.0,0.0,0.0,-0.009527150759658404,0.0,0.12152451664799434,0.2857142857142857,89
BNZI,0.10893605621213914,0.0,0.0,0.0,-0.5804111049428522,0.0,-0.06340073407660872,0.2857142857142857,90
BOX,0.15948568286805484,0.0,0.0,0.0,-0.4186253024388166,0.0,0.014957936541336954,0.2857142857142857,90
BSET,0.10469070187848696,0.0,0.0,0.0,0.020679574673646135,0.0,0.08368792007727675,0.2857142857142857,89
BSLK,0.041477809136531596,0.0,0.0,0.0,-0.7480824286440504,0.0,-0.15591225030861394,0.2857142857142857,90
A,0.26432505536047396,0.0,0.0,0.0,-0.08356361385461847,0.0,0.17735288805670082,0.2857142857142857,90
AB,0.21735937868050598,0.0,0.0,0.0,-0.032733892877353336,0.0,0.15483606079104117,0.2857142857142857,89
ABL,0.310605408200782,0.0,0.0,0.0,-0.37491239077112204,0.0,0.13922595845780597,0.2857142857142857,90
ACA,0.3515637560051995,0.0,0.0,0.0,-0.08637707932007921,0.0,0.24207854717387983,0.2857142857142857,90
ADGM,0.0966074387880393,0.0,0.0,0.0,0.3221085752572401,0.0,0.1529827229053395,0.2857142857142857,88
ADI,0.13298885176525962,0.0,0.0,0.0,-0.11319224867909435,0.0,0.07144357665417113,0.2857142857142857,90
AEYE,0.08554559007401523,0.0,0.0,0.0,-0.008524942665370822,0.0,0.06202795688916872,0.2857142857142857,90
AHCO,0.24312462765447398,0.0,0.0,0.0,-0.10179670989400005,0.0,0.1568942932673555,0.2857142857142857,90
AIRS,0.11861804292438909,0.0,0.0,0.0,-0.9024361298295148,0.0,-0.13664550026408692,0.2857142857142857,90
AM,0.2344035726502947,0.0,0.0,0.0,0.0,0.0,0.17580267948772105,0.2857142857142857,90
AMP,0.10040167679620352,0.0,0.0,0.0,-0.10374218131214029,0.0,0.04936571226911756,0.2857142857142857,90
AOS,0.0913795675007438,0.0,0.0,0.0,-0.18511399011350937,0.0,0.022256178097180505,0.2857142857142857,90
APA,0.3840020941496033,0.0,0.0,0.0,-0.13184589627527227,0.0,0.25504009654338444,0.2857142857142857,90
APPN,0.459332070367677,0.0,0.0,0.0,-0.21166744262723472,0.0,0.2915821921189491,0.2857142857142857,90
ARMP,0.44285435623940045,0.0,0.0,0.0,0.664666473568152,0.0,0.4983073855715883,0.2857142857142857,89
ARTW,0.11034910159207961,0.0,0.0,0.0,-0.24907349039413157,0.0,0.020493453595526807,0.2857142857142857,89
ASH,0.2127202097861566,0.0,0.0,0.0,-0.3641681489223801,0.0,0.06849812010902243,0.2857142857142857,90
ASST,0.13340981999796858,0.0,0.0,0.0,-0.3925805843618471,0.0,0.0019122189080146431,0.2857142857142857,90
AVAH,0.1576023308492021,0.0,0.0,0.0,-0.05556332284901917,0.0,0.10431091742464679,0.2857142857142857,90
AWI,0.11276156566724875,0.0,0.0,0.0,-0.12084972176374864,0.0,0.05435874380949939,0.2857142857142857,90
AX,0.06946344270536275,0.0,0.0,0.0,-0.1678714656620088,0.0,0.010129715613519859,0.2857142857142857,90
AXTA,0.18766063191651353,0.0,0.0,0.0,-0.30050761779585744,0.0,0.06561856948842078,0.2857142857142857,90
BAER,0.2608657736459437,0.0,0.0,0.0,-0.07961835547920075,0.0,0.1757447413646576,0.2857142857142857,90
BANC,0.19241330390934308,0.0,0.0,0.0,-0.029386010811542306,0.0,0.13696347522912172,0.2857142857142857,90
BAND,0.0862442169606496,0.0,0.0,0.0,-0.17090053237629632,0.0,0.02195802962641311,0.2857142857142857,90
BBY,0.12117665125215768,0.0,0.0,0.0,-0.1179182689723302,0.0,0.06140292119603571,0.2857142857142857,90
BCC,0.08891625327742755,0.0,0.0,0.0,-0.13902720276886663,0.0,0.03193038926585401,0.2857142857142857,90
BDN,0.15362478000762633,0.0,0.0,0.0,-0.10749671335614265,0.0,0.08834440666668408,0.2857142857142857,90
BFST,0.3238028155827521,0.0,0.0,0.0,-0.09907746279757915,0.0,0.21808274598766927,0.2857142857142857,90
BGS,0.21412405660891803,0.0,0.0,0.0,-0.15800569166536477,0.0,0.12109161954034733,0.2857142857142857,90
BHRB,0.20777547805660027,0.0,0.0,0.0,-0.21183543860592657,0.0,0.10287274889096855,0.2857142857142857,88
BIRD,0.12023350603809227,0.0,0.0,0.0,-0.7645856609666437,0.0,-0.10097128571309175,0.2857142857142857,89
BMBL,0.09726301941695276,0.0,0.0,0.0,-0.43651268106170005,0.0,-0.036180905702710466,0.2857142857142857,90
BMEA,0.057024123329379464,0.0,0.0,0.0,-0.6482073390425864,0.0,-0.11928374226361203,0.2857142857142857,90
